Station,Year,Month,Day,date,station,year,month,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm)
Bukit Timah,2022,1,14,2022-01-14,S90,2022,1,0,0,0,0
Bukit Timah,2022,1,15,2022-01-15,S90,2022,1,0,0,0,0
Bukit Timah,2022,1,16,2022-01-16,S90,2022,1,0,0,0,0
Bukit Timah,2022,1,17,2022-01-17,S90,2022,1,9.4,8.4,8.4,9.4
Bukit Timah,2022,1,18,2022-01-18,S90,2022,1,0,0,0,0
Bukit Timah,2022,1,19,2022-01-19,S90,2022,1,0.4,0.2,0.2,0.4
Bukit Timah,2022,1,20,2022-01-20,S90,2022,1,3.2,2.4,3.2,3.2
Bukit Timah,2022,1,21,2022-01-21,S90,2022,1,0,0,0,0
Bukit Timah,2022,1,22,2022-01-22,S90,2022,1,0,0,0,0
Bukit Timah,2022,1,23,2022-01-23,S90,2022,1,0,0,0,0
Bukit Timah,2022,1,24,2022-01-24,S90,2022,1,0,0,0,0
Bukit Timah,2022,1,25,2022-01-25,S90,2022,1,0,0,0,0
Bukit Timah,2022,1,26,2022-01-26,S90,2022,1,0,0,0,0
Bukit Timah,2022,1,27,2022-01-27,S90,2022,1,0,0,0,0
Bukit Timah,2022,1,28,2022-01-28,S90,2022,1,0,0,0,0
Bukit Timah,2022,1,29,2022-01-29,S90,2022,1,0,0,0,0
Bukit Timah,2022,1,30,2022-01-30,S90,2022,1,21.6,19,20.6,21
Bukit Timah,2022,1,31,2022-01-31,S90,2022,1,0,0,0,0
Bukit Timah,2022,2,1,2022-02-01,S90,2022,2,0,0,0,0
Bukit Timah,2022,2,2,2022-02-02,S90,2022,2,0,0,0,0
Bukit Timah,2022,2,3,2022-02-03,S90,2022,2,0,0,0,0
Bukit Timah,2022,2,4,2022-02-04,S90,2022,2,0,0,0,0
Bukit Timah,2022,2,5,2022-02-05,S90,2022,2,1.8,1,1,1
Bukit Timah,2022,2,6,2022-02-06,S90,2022,2,36.8,23.8,24,24.2
Bukit Timah,2022,2,7,2022-02-07,S90,2022,2,1.6,1,1.4,1.6
Bukit Timah,2022,2,8,2022-02-08,S90,2022,2,0.6,0.4,0.4,0.4
Bukit Timah,2022,2,9,2022-02-09,S90,2022,2,28.6,25,26.2,26.6
Bukit Timah,2022,2,10,2022-02-10,S90,2022,2,14,2.2,3.8,5.4
Bukit Timah,2022,2,11,2022-02-11,S90,2022,2,5.6,1.8,2.6,3.6
Bukit Timah,2022,2,12,2022-02-12,S90,2022,2,8.8,6,8.4,8.6
Bukit Timah,2022,2,13,2022-02-13,S90,2022,2,1.8,0.8,0.8,1.6
Bukit Timah,2022,2,14,2022-02-14,S90,2022,2,0,0,0,0
Bukit Timah,2022,2,15,2022-02-15,S90,2022,2,0.8,0.8,0.8,0.8
Bukit Timah,2022,2,16,2022-02-16,S90,2022,2,4.4,1.6,3,4
Bukit Timah,2022,2,17,2022-02-17,S90,2022,2,0,0,0,0
Bukit Timah,2022,2,18,2022-02-18,S90,2022,2,0,0,0,0
Bukit Timah,2022,2,19,2022-02-19,S90,2022,2,1,1,1,1
Bukit Timah,2022,2,20,2022-02-20,S90,2022,2,26.8,23.8,25.4,26.8
Bukit Timah,2022,2,21,2022-02-21,S90,2022,2,0,0,0,0
Bukit Timah,2022,2,22,2022-02-22,S90,2022,2,0,0,0,0
Bukit Timah,2022,2,23,2022-02-23,S90,2022,2,0,0,0,0
Bukit Timah,2022,2,24,2022-02-24,S90,2022,2,21.2,6.6,8.4,13.2
Bukit Timah,2022,2,25,2022-02-25,S90,2022,2,0,0,0,0
Bukit Timah,2022,2,26,2022-02-26,S90,2022,2,0,0,0,0
Bukit Timah,2022,2,27,2022-02-27,S90,2022,2,30.8,13,15,20.4
Bukit Timah,2022,2,28,2022-02-28,S90,2022,2,0,0,0,0
Bukit Timah,2022,3,1,2022-03-01,S90,2022,3,1.2,1,1,1.2
Bukit Timah,2022,3,2,2022-03-02,S90,2022,3,15.8,11,11.2,13.2
Bukit Timah,2022,3,3,2022-03-03,S90,2022,3,17,14.6,16.8,16.8
Bukit Timah,2022,3,4,2022-03-04,S90,2022,3,0,0,0,0.2
Bukit Timah,2022,3,5,2022-03-05,S90,2022,3,0.4,0.4,0.4,0.4
Bukit Timah,2022,3,6,2022-03-06,S90,2022,3,0.2,0.2,0.2,0.2
Bukit Timah,2022,3,7,2022-03-07,S90,2022,3,4.2,1.4,1.8,2.8
Bukit Timah,2022,3,8,2022-03-08,S90,2022,3,0,0,0,0
Bukit Timah,2022,3,9,2022-03-09,S90,2022,3,0.6,0.2,0.4,0.6
Bukit Timah,2022,3,10,2022-03-10,S90,2022,3,19.8,14.2,19,19.8
Bukit Timah,2022,3,11,2022-03-11,S90,2022,3,40,28.8,33.6,33.6
Bukit Timah,2022,3,12,2022-03-12,S90,2022,3,1.6,1.6,1.6,1.6
Bukit Timah,2022,3,13,2022-03-13,S90,2022,3,0,0,0,0
Bukit Timah,2022,3,14,2022-03-14,S90,2022,3,0,0,0,0
Bukit Timah,2022,3,15,2022-03-15,S90,2022,3,40.4,23.4,32,38.2
Bukit Timah,2022,3,16,2022-03-16,S90,2022,3,1.8,1.4,1.8,1.8
Bukit Timah,2022,3,17,2022-03-17,S90,2022,3,16.8,12.8,15.8,16.8
Bukit Timah,2022,3,18,2022-03-18,S90,2022,3,0.2,0.2,0.2,0.2
Bukit Timah,2022,3,19,2022-03-19,S90,2022,3,0,0,0,0
Bukit Timah,2022,3,20,2022-03-20,S90,2022,3,0,0,0,0
Bukit Timah,2022,3,21,2022-03-21,S90,2022,3,8.8,4.4,6.2,7.2
Bukit Timah,2022,3,22,2022-03-22,S90,2022,3,10.4,10.4,10.4,10.4
Bukit Timah,2022,3,23,2022-03-23,S90,2022,3,13.4,11,13.4,13.4
Bukit Timah,2022,3,24,2022-03-24,S90,2022,3,18,17.2,17.6,17.6
Bukit Timah,2022,3,25,2022-03-25,S90,2022,3,1,0.8,1,1
Bukit Timah,2022,3,26,2022-03-26,S90,2022,3,0,0,0,0
Bukit Timah,2022,3,27,2022-03-27,S90,2022,3,0,0,0,0
Bukit Timah,2022,3,28,2022-03-28,S90,2022,3,2.4,1.2,1.8,2.4
Bukit Timah,2022,3,29,2022-03-29,S90,2022,3,45.8,34,37.8,45.4
Bukit Timah,2022,3,30,2022-03-30,S90,2022,3,0,0,0,0
Bukit Timah,2022,3,31,2022-03-31,S90,2022,3,4.2,3.2,4,4.2
Bukit Timah,2022,4,1,2022-04-01,S90,2022,4,0,0,0,0
Bukit Timah,2022,4,2,2022-04-02,S90,2022,4,10.8,8.8,10.6,10.8
Bukit Timah,2022,4,3,2022-04-03,S90,2022,4,4.8,3,3.4,4.8
Bukit Timah,2022,4,4,2022-04-04,S90,2022,4,0,0,0,0
Bukit Timah,2022,4,5,2022-04-05,S90,2022,4,0,0,0,0
Bukit Timah,2022,4,6,2022-04-06,S90,2022,4,2.4,2.2,2.2,2.4
Bukit Timah,2022,4,7,2022-04-07,S90,2022,4,0.6,0.2,0.4,0.4
Bukit Timah,2022,4,8,2022-04-08,S90,2022,4,0,0,0,0
Bukit Timah,2022,4,9,2022-04-09,S90,2022,4,5.6,4.6,4.6,5.6
Bukit Timah,2022,4,10,2022-04-10,S90,2022,4,0,0,0,0
Bukit Timah,2022,4,11,2022-04-11,S90,2022,4,31.4,21,29.4,31.2
Bukit Timah,2022,4,12,2022-04-12,S90,2022,4,0,0,0,0
Bukit Timah,2022,4,13,2022-04-13,S90,2022,4,0.2,0.2,0.2,0.2
Bukit Timah,2022,4,14,2022-04-14,S90,2022,4,1.8,1.2,1.2,1.8
Bukit Timah,2022,4,15,2022-04-15,S90,2022,4,10.8,5,6,9
Bukit Timah,2022,4,16,2022-04-16,S90,2022,4,10,9.4,10,10
Bukit Timah,2022,4,17,2022-04-17,S90,2022,4,50.6,21.4,27.6,33.6
Bukit Timah,2022,4,18,2022-04-18,S90,2022,4,59.8,22.4,32.8,50.6
Bukit Timah,2022,4,19,2022-04-19,S90,2022,4,5.4,1.4,2.2,3
Bukit Timah,2022,4,20,2022-04-20,S90,2022,4,12.6,12.4,12.6,12.6
Bukit Timah,2022,4,21,2022-04-21,S90,2022,4,9,4.6,4.8,5.8
Bukit Timah,2022,4,22,2022-04-22,S90,2022,4,0,0,0,0
Bukit Timah,2022,4,23,2022-04-23,S90,2022,4,7.2,5.8,7,7.2
Bukit Timah,2022,4,24,2022-04-24,S90,2022,4,4.6,3.4,4.2,4.6
Bukit Timah,2022,4,25,2022-04-25,S90,2022,4,1.2,1,1,1
Bukit Timah,2022,4,26,2022-04-26,S90,2022,4,0,0,0,0.2
Bukit Timah,2022,4,27,2022-04-27,S90,2022,4,1.2,1.2,1.2,1.2
Bukit Timah,2022,4,28,2022-04-28,S90,2022,4,4.6,4,4.6,4.6
Bukit Timah,2022,4,29,2022-04-29,S90,2022,4,0,0,0,0
Bukit Timah,2022,4,30,2022-04-30,S90,2022,4,13,11.4,11.6,11.6
Bukit Timah,2022,5,1,2022-05-01,S90,2022,5,3,2.6,3,3
Bukit Timah,2022,5,2,2022-05-02,S90,2022,5,4.6,2.8,3.2,4.4
Bukit Timah,2022,5,3,2022-05-03,S90,2022,5,2.8,0.8,1.4,2.4
Bukit Timah,2022,5,4,2022-05-04,S90,2022,5,75,26.4,33,51.8
Bukit Timah,2022,5,5,2022-05-05,S90,2022,5,0,0,0,0
Bukit Timah,2022,5,6,2022-05-06,S90,2022,5,0,0,0,0
Bukit Timah,2022,5,7,2022-05-07,S90,2022,5,36,22.6,32,33.6
Bukit Timah,2022,5,8,2022-05-08,S90,2022,5,2,0.8,1.6,1.8
Bukit Timah,2022,5,9,2022-05-09,S90,2022,5,0,0,0,0
Bukit Timah,2022,5,10,2022-05-10,S90,2022,5,0,0,0,0
Bukit Timah,2022,5,11,2022-05-11,S90,2022,5,48.8,21.6,30.6,44.2
Bukit Timah,2022,5,12,2022-05-12,S90,2022,5,0,0,0,0
Bukit Timah,2022,5,13,2022-05-13,S90,2022,5,0,0,0,0
Bukit Timah,2022,5,14,2022-05-14,S90,2022,5,0.4,0.2,0.4,0.4
Bukit Timah,2022,5,15,2022-05-15,S90,2022,5,0,0,0,0
Bukit Timah,2022,5,16,2022-05-16,S90,2022,5,38.6,18.2,19.8,21.8
Bukit Timah,2022,5,17,2022-05-17,S90,2022,5,0,0,0,0
Bukit Timah,2022,5,18,2022-05-18,S90,2022,5,0,0,0,0
Bukit Timah,2022,5,19,2022-05-19,S90,2022,5,2.4,0.8,1.2,2
Bukit Timah,2022,5,20,2022-05-20,S90,2022,5,0,0,0,0
Bukit Timah,2022,5,21,2022-05-21,S90,2022,5,0,0,0,0
Bukit Timah,2022,5,22,2022-05-22,S90,2022,5,0,0,0,0
Bukit Timah,2022,5,23,2022-05-23,S90,2022,5,0,0,0,0
Bukit Timah,2022,5,24,2022-05-24,S90,2022,5,0,0,0,0
Bukit Timah,2022,5,25,2022-05-25,S90,2022,5,52,29.6,35.4,35.4
Bukit Timah,2022,5,26,2022-05-26,S90,2022,5,0,0,0,0
Bukit Timah,2022,5,27,2022-05-27,S90,2022,5,0,0,0,0
Bukit Timah,2022,5,28,2022-05-28,S90,2022,5,0,0,0,0
Bukit Timah,2022,5,29,2022-05-29,S90,2022,5,0,0,0,0
Bukit Timah,2022,5,30,2022-05-30,S90,2022,5,0,0,0,0
Bukit Timah,2022,5,31,2022-05-31,S90,2022,5,0,0,0,0
Bukit Timah,2022,6,1,2022-06-01,S90,2022,6,7,5.8,7,7
Bukit Timah,2022,6,2,2022-06-02,S90,2022,6,2.8,2.6,2.8,2.8
Bukit Timah,2022,6,3,2022-06-03,S90,2022,6,14.6,13.6,14.6,14.6
Bukit Timah,2022,6,4,2022-06-04,S90,2022,6,43.4,31,40.2,41.4
Bukit Timah,2022,6,5,2022-06-05,S90,2022,6,0.6,0.4,0.4,0.6
Bukit Timah,2022,6,6,2022-06-06,S90,2022,6,2.6,2.4,2.6,2.6
Bukit Timah,2022,6,7,2022-06-07,S90,2022,6,0.2,0.2,0.2,0.2
Bukit Timah,2022,6,8,2022-06-08,S90,2022,6,3.8,3.2,3.8,3.8
Bukit Timah,2022,6,9,2022-06-09,S90,2022,6,5.4,5,5.4,5.4
Bukit Timah,2022,6,10,2022-06-10,S90,2022,6,0,0,0,0
Bukit Timah,2022,6,11,2022-06-11,S90,2022,6,35.2,25.6,32.4,34.6
Bukit Timah,2022,6,12,2022-06-12,S90,2022,6,0,0,0,0
Bukit Timah,2022,6,13,2022-06-13,S90,2022,6,19.2,10.6,13.6,15
Bukit Timah,2022,6,14,2022-06-14,S90,2022,6,0,0,0,0
Bukit Timah,2022,6,15,2022-06-15,S90,2022,6,0.4,0.4,0.4,0.4
Bukit Timah,2022,6,16,2022-06-16,S90,2022,6,3.8,2,2.6,3
Bukit Timah,2022,6,17,2022-06-17,S90,2022,6,0,0.2,0.4,0.4
Bukit Timah,2022,6,18,2022-06-18,S90,2022,6,1,0.8,0.8,0.8
Bukit Timah,2022,6,19,2022-06-19,S90,2022,6,4.8,4.8,4.8,4.8
Bukit Timah,2022,6,20,2022-06-20,S90,2022,6,31.6,18.8,20.8,21
Bukit Timah,2022,6,21,2022-06-21,S90,2022,6,15.8,13.6,15.4,15.8
Bukit Timah,2022,6,22,2022-06-22,S90,2022,6,0.2,0.2,0.2,0.2
Bukit Timah,2022,6,23,2022-06-23,S90,2022,6,1.6,0.8,1.2,1.2
Bukit Timah,2022,6,24,2022-06-24,S90,2022,6,11.8,11.6,11.8,11.8
Bukit Timah,2022,6,25,2022-06-25,S90,2022,6,51.6,28,34.2,35.2
Bukit Timah,2022,6,26,2022-06-26,S90,2022,6,0,0,0,0
Bukit Timah,2022,6,27,2022-06-27,S90,2022,6,0,0,0,0
Bukit Timah,2022,6,28,2022-06-28,S90,2022,6,0.8,0.4,0.4,0.8
Bukit Timah,2022,6,29,2022-06-29,S90,2022,6,0,0,0,0
Bukit Timah,2022,6,30,2022-06-30,S90,2022,6,4.2,2.6,3.8,4.2
Bukit Timah,2022,7,1,2022-07-01,S90,2022,7,0,0,0,0
Bukit Timah,2022,7,2,2022-07-02,S90,2022,7,1.2,1.2,1.2,1.2
Bukit Timah,2022,7,3,2022-07-03,S90,2022,7,0,0,0,0
Bukit Timah,2022,7,4,2022-07-04,S90,2022,7,0,0,0,0
Bukit Timah,2022,7,5,2022-07-05,S90,2022,7,2.2,1.6,1.6,1.6
Bukit Timah,2022,7,6,2022-07-06,S90,2022,7,0,0,0,0
Bukit Timah,2022,7,7,2022-07-07,S90,2022,7,0,0,0,0
Bukit Timah,2022,7,8,2022-07-08,S90,2022,7,20.4,15.6,16.8,19.6
Bukit Timah,2022,7,9,2022-07-09,S90,2022,7,0,0,0,0
Bukit Timah,2022,7,10,2022-07-10,S90,2022,7,5,3.2,3.2,5
Bukit Timah,2022,7,11,2022-07-11,S90,2022,7,0,0,0,0
Bukit Timah,2022,7,12,2022-07-12,S90,2022,7,0,0,0,0
Bukit Timah,2022,7,13,2022-07-13,S90,2022,7,0,0,0,0
Bukit Timah,2022,7,14,2022-07-14,S90,2022,7,0.4,0.4,0.4,0.4
Bukit Timah,2022,7,15,2022-07-15,S90,2022,7,0,0,0,0
Bukit Timah,2022,7,16,2022-07-16,S90,2022,7,0,0,0,0
Bukit Timah,2022,7,17,2022-07-17,S90,2022,7,0,0,0,0
Bukit Timah,2022,7,18,2022-07-18,S90,2022,7,0,0,0,0
Bukit Timah,2022,7,19,2022-07-19,S90,2022,7,0,0,0,0
Bukit Timah,2022,7,20,2022-07-20,S90,2022,7,22,17.2,19.4,21.4
Bukit Timah,2022,7,21,2022-07-21,S90,2022,7,1.4,1.4,1.4,1.4
Bukit Timah,2022,7,22,2022-07-22,S90,2022,7,17.4,7.8,8.2,9.6
Bukit Timah,2022,7,23,2022-07-23,S90,2022,7,0,0,0,0
Bukit Timah,2022,7,24,2022-07-24,S90,2022,7,8.2,6,6,6.8
Bukit Timah,2022,7,25,2022-07-25,S90,2022,7,0,0,0,0
Bukit Timah,2022,7,26,2022-07-26,S90,2022,7,13.6,9.8,10,10
Bukit Timah,2022,7,27,2022-07-27,S90,2022,7,0,0,0,0
Bukit Timah,2022,7,28,2022-07-28,S90,2022,7,0,0,0,0
Bukit Timah,2022,7,29,2022-07-29,S90,2022,7,14.8,6.6,9.8,14
Bukit Timah,2022,7,30,2022-07-30,S90,2022,7,0,0,0,0.2
Bukit Timah,2022,7,31,2022-07-31,S90,2022,7,0,0,0,0
Bukit Timah,2022,8,1,2022-08-01,S90,2022,8,0.6,0.4,0.4,0.6
Bukit Timah,2022,8,2,2022-08-02,S90,2022,8,5.8,1.2,2,3.6
Bukit Timah,2022,8,3,2022-08-03,S90,2022,8,18.6,15,16.8,17
Bukit Timah,2022,8,4,2022-08-04,S90,2022,8,1.4,1,1,1
Bukit Timah,2022,8,5,2022-08-05,S90,2022,8,0,0,0,0
Bukit Timah,2022,8,6,2022-08-06,S90,2022,8,0,0,0,0
Bukit Timah,2022,8,7,2022-08-07,S90,2022,8,5.6,4.4,5.6,5.6
Bukit Timah,2022,8,8,2022-08-08,S90,2022,8,0,0,0,0
Bukit Timah,2022,8,9,2022-08-09,S90,2022,8,0,0,0,0
Bukit Timah,2022,8,10,2022-08-10,S90,2022,8,0,0,0,0
Bukit Timah,2022,8,11,2022-08-11,S90,2022,8,0,0,0,0
Bukit Timah,2022,8,12,2022-08-12,S90,2022,8,0,0,0,0
Bukit Timah,2022,8,13,2022-08-13,S90,2022,8,3.4,3,3,3.2
Bukit Timah,2022,8,14,2022-08-14,S90,2022,8,0,0,0,0
Bukit Timah,2022,8,15,2022-08-15,S90,2022,8,0,0,0,0
Bukit Timah,2022,8,16,2022-08-16,S90,2022,8,27.4,26.6,27.4,27.4
Bukit Timah,2022,8,17,2022-08-17,S90,2022,8,0,0,0,0
Bukit Timah,2022,8,18,2022-08-18,S90,2022,8,1.6,1,1.4,1.4
Bukit Timah,2022,8,19,2022-08-19,S90,2022,8,0,0,0,0
Bukit Timah,2022,8,20,2022-08-20,S90,2022,8,3.6,3.6,3.6,3.6
Bukit Timah,2022,8,21,2022-08-21,S90,2022,8,70.6,32.8,38,70.2
Bukit Timah,2022,8,22,2022-08-22,S90,2022,8,0,0,0,0
Bukit Timah,2022,8,23,2022-08-23,S90,2022,8,25.6,13.4,16.8,23.6
Bukit Timah,2022,8,24,2022-08-24,S90,2022,8,11.2,7.6,9.6,10.8
Bukit Timah,2022,8,25,2022-08-25,S90,2022,8,0.4,0.4,0.4,0.4
Bukit Timah,2022,8,26,2022-08-26,S90,2022,8,15,8.8,8.8,13.2
Bukit Timah,2022,8,27,2022-08-27,S90,2022,8,16.4,7.4,8.6,9.6
Bukit Timah,2022,8,28,2022-08-28,S90,2022,8,0.2,0.2,0.2,2
Bukit Timah,2022,8,29,2022-08-29,S90,2022,8,14.2,8.8,12.6,14
Bukit Timah,2022,8,30,2022-08-30,S90,2022,8,0.4,0.2,0.2,0.4
Bukit Timah,2022,8,31,2022-08-31,S90,2022,8,0,0,0,0
Bukit Timah,2022,9,1,2022-09-01,S90,2022,9,0.2,0.2,0.2,0.2
Bukit Timah,2022,9,2,2022-09-02,S90,2022,9,4.2,1.8,2.6,3
Bukit Timah,2022,9,3,2022-09-03,S90,2022,9,0,0,0,0
Bukit Timah,2022,9,4,2022-09-04,S90,2022,9,2,1,1.2,1.6
Bukit Timah,2022,9,5,2022-09-05,S90,2022,9,0,0,0,0
Bukit Timah,2022,9,6,2022-09-06,S90,2022,9,0,0,0,0
Bukit Timah,2022,9,7,2022-09-07,S90,2022,9,1.8,1.4,1.6,1.8
Bukit Timah,2022,9,8,2022-09-08,S90,2022,9,0,0,0,0
Bukit Timah,2022,9,9,2022-09-09,S90,2022,9,3.2,1.2,1.4,2.2
Bukit Timah,2022,9,10,2022-09-10,S90,2022,9,0,0,0,0
Bukit Timah,2022,9,11,2022-09-11,S90,2022,9,4.4,4.2,4.2,4.2
Bukit Timah,2022,9,12,2022-09-12,S90,2022,9,0,0,0,0.2
Bukit Timah,2022,9,13,2022-09-13,S90,2022,9,19.2,9,10.2,18.8
Bukit Timah,2022,9,14,2022-09-14,S90,2022,9,0,0,0,0
Bukit Timah,2022,9,15,2022-09-15,S90,2022,9,0,0,0,0
Bukit Timah,2022,9,16,2022-09-16,S90,2022,9,0,0,0,0
Bukit Timah,2022,9,17,2022-09-17,S90,2022,9,0.2,0.2,0.2,0.2
Bukit Timah,2022,9,18,2022-09-18,S90,2022,9,92,28.6,53.4,69.2
Bukit Timah,2022,9,19,2022-09-19,S90,2022,9,0,0,0,0
Bukit Timah,2022,9,20,2022-09-20,S90,2022,9,38.8,35.8,38.6,38.6
Bukit Timah,2022,9,21,2022-09-21,S90,2022,9,0,0,0,0
Bukit Timah,2022,9,22,2022-09-22,S90,2022,9,44.6,14.6,19.4,37
Bukit Timah,2022,9,23,2022-09-23,S90,2022,9,0,0,0,0
Bukit Timah,2022,9,24,2022-09-24,S90,2022,9,2,1.8,1.8,2
Bukit Timah,2022,9,25,2022-09-25,S90,2022,9,64,31,35.4,48
Bukit Timah,2022,9,26,2022-09-26,S90,2022,9,0,0,0,0
Bukit Timah,2022,9,27,2022-09-27,S90,2022,9,0,0,0,0
Bukit Timah,2022,9,28,2022-09-28,S90,2022,9,0,0,0,0
Bukit Timah,2022,9,29,2022-09-29,S90,2022,9,26,19.8,25,26
Bukit Timah,2022,9,30,2022-09-30,S90,2022,9,0,0,0,0
Bukit Timah,2022,10,1,2022-10-01,S90,2022,10,58,50.6,58,58
Bukit Timah,2022,10,2,2022-10-02,S90,2022,10,30.4,22.2,22.8,22.8
Bukit Timah,2022,10,3,2022-10-03,S90,2022,10,6.2,4.8,6,6
Bukit Timah,2022,10,4,2022-10-04,S90,2022,10,2.4,1.2,1.6,2.4
Bukit Timah,2022,10,5,2022-10-05,S90,2022,10,69.2,27.4,38.6,61.8
Bukit Timah,2022,10,6,2022-10-06,S90,2022,10,2,1.4,2,2
Bukit Timah,2022,10,7,2022-10-07,S90,2022,10,16,4.8,6.4,9.4
Bukit Timah,2022,10,8,2022-10-08,S90,2022,10,0.2,0.2,0.2,0.2
Bukit Timah,2022,10,9,2022-10-09,S90,2022,10,13.2,12.6,13,13
Bukit Timah,2022,10,10,2022-10-10,S90,2022,10,3.6,1.8,1.8,3
Bukit Timah,2022,10,11,2022-10-11,S90,2022,10,2,1,1.4,2
Bukit Timah,2022,10,12,2022-10-12,S90,2022,10,33.6,16.6,17.6,24.6
Bukit Timah,2022,10,13,2022-10-13,S90,2022,10,0,0,0,0
Bukit Timah,2022,10,14,2022-10-14,S90,2022,10,1.4,1.4,1.4,1.4
Bukit Timah,2022,10,15,2022-10-15,S90,2022,10,0,0,0,0
Bukit Timah,2022,10,16,2022-10-16,S90,2022,10,43.4,12.8,14.8,27.4
Bukit Timah,2022,10,17,2022-10-17,S90,2022,10,19.8,12,18,19.2
Bukit Timah,2022,10,18,2022-10-18,S90,2022,10,6.8,6.6,6.8,6.8
Bukit Timah,2022,10,19,2022-10-19,S90,2022,10,0,0,0,0
Bukit Timah,2022,10,20,2022-10-20,S90,2022,10,0.6,0.6,0.6,0.6
Bukit Timah,2022,10,21,2022-10-21,S90,2022,10,48,28.2,40.2,47
Bukit Timah,2022,10,22,2022-10-22,S90,2022,10,3,1,1.4,1.8
Bukit Timah,2022,10,23,2022-10-23,S90,2022,10,0,0,0,0.2
Bukit Timah,2022,10,24,2022-10-24,S90,2022,10,0.6,0.2,0.4,0.6
Bukit Timah,2022,10,25,2022-10-25,S90,2022,10,9.6,2.6,4.6,7.2
Bukit Timah,2022,10,26,2022-10-26,S90,2022,10,3,0.8,1.2,1.8
Bukit Timah,2022,10,27,2022-10-27,S90,2022,10,2.2,1.8,2,2.2
Bukit Timah,2022,10,28,2022-10-28,S90,2022,10,1.2,0.6,0.8,1
Bukit Timah,2022,10,29,2022-10-29,S90,2022,10,0,0,0,0
Bukit Timah,2022,10,30,2022-10-30,S90,2022,10,58.6,28.4,35.4,44.2
Bukit Timah,2022,10,31,2022-10-31,S90,2022,10,4.8,14.2,35.6,40.6
Bukit Timah,2022,11,1,2022-11-01,S90,2022,11,0,0,0,0
Bukit Timah,2022,11,2,2022-11-02,S90,2022,11,0,0,0,0
Bukit Timah,2022,11,3,2022-11-03,S90,2022,11,0.4,0.4,0.4,0.4
Bukit Timah,2022,11,4,2022-11-04,S90,2022,11,17.8,16.4,16.4,16.4
Bukit Timah,2022,11,5,2022-11-05,S90,2022,11,39.4,22.8,31.2,35
Bukit Timah,2022,11,6,2022-11-06,S90,2022,11,1,0.4,0.4,0.4
Bukit Timah,2022,11,7,2022-11-07,S90,2022,11,14.4,9.6,12.2,13.4
Bukit Timah,2022,11,8,2022-11-08,S90,2022,11,21.2,16,20.4,20.8
Bukit Timah,2022,11,9,2022-11-09,S90,2022,11,0,0,0,0.2
Bukit Timah,2022,11,10,2022-11-10,S90,2022,11,48.4,34.6,36,36
Bukit Timah,2022,11,11,2022-11-11,S90,2022,11,0.6,0.2,0.4,0.4
Bukit Timah,2022,11,12,2022-11-12,S90,2022,11,21.8,17.8,18.6,21
Bukit Timah,2022,11,13,2022-11-13,S90,2022,11,101,49.8,70,100.6
Bukit Timah,2022,11,14,2022-11-14,S90,2022,11,12.6,6.4,7.2,12
Bukit Timah,2022,11,15,2022-11-15,S90,2022,11,3.8,2,3,3.2
Bukit Timah,2022,11,16,2022-11-16,S90,2022,11,2.8,0.8,1,1.6
Bukit Timah,2022,11,17,2022-11-17,S90,2022,11,0.6,0.2,0.4,0.4
Bukit Timah,2022,11,18,2022-11-18,S90,2022,11,0,0,0,0
Bukit Timah,2022,11,19,2022-11-19,S90,2022,11,8.8,2.8,4.6,5.8
Bukit Timah,2022,11,20,2022-11-20,S90,2022,11,1,0.4,0.4,0.6
Bukit Timah,2022,11,21,2022-11-21,S90,2022,11,0.2,0.2,0.2,0.2
Bukit Timah,2022,11,22,2022-11-22,S90,2022,11,8.8,8.6,8.6,8.8
Bukit Timah,2022,11,23,2022-11-23,S90,2022,11,1.4,0.6,1,1.4
Bukit Timah,2022,11,24,2022-11-24,S90,2022,11,13.4,11,13.4,13.4
Bukit Timah,2022,11,25,2022-11-25,S90,2022,11,8.8,5.6,16.4,19
Bukit Timah,2022,11,26,2022-11-26,S90,2022,11,0,0,0,0
Bukit Timah,2022,11,27,2022-11-27,S90,2022,11,2.8,1.8,1.8,2
Bukit Timah,2022,11,28,2022-11-28,S90,2022,11,20.4,17.4,20,20.4
Bukit Timah,2022,11,29,2022-11-29,S90,2022,11,25.6,15.8,19.2,21.6
Bukit Timah,2022,11,30,2022-11-30,S90,2022,11,23.6,11.8,14.8,15.6
Bukit Timah,2022,12,1,2022-12-01,S90,2022,12,20.8,18.8,20.2,20.2
Bukit Timah,2022,12,2,2022-12-02,S90,2022,12,2.6,2.4,2.4,2.6
Bukit Timah,2022,12,3,2022-12-03,S90,2022,12,13,6.6,7.4,7.8
Bukit Timah,2022,12,4,2022-12-04,S90,2022,12,8.6,4.2,4.4,5.6
Bukit Timah,2022,12,5,2022-12-05,S90,2022,12,24.8,21.8,23.8,24.4
Bukit Timah,2022,12,6,2022-12-06,S90,2022,12,24.4,23.2,24,24.4
Bukit Timah,2022,12,7,2022-12-07,S90,2022,12,0.4,0.4,0.4,0.4
Bukit Timah,2022,12,8,2022-12-08,S90,2022,12,2.4,1.2,1.2,1.2
Bukit Timah,2022,12,9,2022-12-09,S90,2022,12,1.8,0.8,0.8,1.6
Bukit Timah,2022,12,10,2022-12-10,S90,2022,12,0.4,0.4,0.4,0.4
