Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),station,year,month,date
Newton,2023.0,11.0,11,0.0,0.0,0.0,0.0,28.9,33.7,25.7,5.3,31.3,S111,2023,11,2023-11-11
Newton,2023.0,11.0,12,2.0,1.2,1.2,1.4,28.2,34.6,25.6,4.4,24.1,S111,2023,11,2023-11-12
Newton,2023.0,11.0,13,0.2,0.2,0.2,0.2,29.1,34.5,26.7,6.5,39.3,S111,2023,11,2023-11-13
Newton,2023.0,11.0,14,13.8,10.2,12.4,13.2,27.0,32.4,24.8,5.3,31.3,S111,2023,11,2023-11-14
Newton,2023.0,11.0,15,0.0,0.0,0.0,0.0,27.7,33.7,25.1,6.2,29.1,S111,2023,11,2023-11-15
Newton,2023.0,11.0,16,11.0,9.8,11.0,11.0,27.3,33.9,24.2,4.5,40.7,S111,2023,11,2023-11-16
Newton,2023.0,11.0,17,23.8,19.4,22.6,23.2,27.4,35.1,23.6,4.0,24.4,S111,2023,11,2023-11-17
Newton,2023.0,11.0,18,28.0,23.8,27.8,28.0,28.0,33.2,25.2,5.6,26.7,S111,2023,11,2023-11-18
Newton,2023.0,11.0,19,0.2,0.2,0.2,0.2,27.0,28.8,25.3,6.1,32.0,S111,2023,11,2023-11-19
Newton,2023.0,11.0,20,34.8,25.4,34.4,34.8,27.4,34.3,23.9,5.2,33.9,S111,2023,11,2023-11-20
Newton,2023.0,11.0,21,29.8,14.0,18.0,26.8,26.3,30.1,24.7,5.4,32.0,S111,2023,11,2023-11-21
Newton,2023.0,11.0,22,0.2,0.2,0.2,0.2,27.1,30.5,24.5,7.2,27.0,S111,2023,11,2023-11-22
Newton,2023.0,11.0,23,2.0,1.2,1.2,1.2,27.1,31.7,24.5,6.6,32.8,S111,2023,11,2023-11-23
Newton,2023.0,11.0,24,10.0,8.6,9.2,9.6,26.7,32.3,23.3,6.1,28.9,S111,2023,11,2023-11-24
Newton,2023.0,11.0,25,3.0,1.2,1.6,2.0,26.4,31.8,25.2,5.0,29.4,S111,2023,11,2023-11-25
Newton,2023.0,11.0,26,2.6,1.0,1.6,1.6,26.2,32.0,24.4,4.0,21.7,S111,2023,11,2023-11-26
Newton,2023.0,11.0,27,0.0,0.0,0.0,0.0,26.8,31.7,24.5,5.3,23.0,S111,2023,11,2023-11-27
Newton,2023.0,11.0,28,13.8,4.4,7.0,9.2,27.0,33.6,24.7,5.1,30.6,S111,2023,11,2023-11-28
Newton,2023.0,11.0,29,12.6,10.0,12.6,12.6,27.1,33.5,25.1,4.5,20.2,S111,2023,11,2023-11-29
Newton,2023.0,11.0,30,59.0,13.8,22.4,27.2,26.6,32.1,23.5,5.4,35.2,S111,2023,11,2023-11-30
Newton,2023.0,12.0,1,14.4,3.0,5.4,9.4,26.6,32.0,23.3,4.4,27.0,S111,2023,12,2023-12-01
Newton,2023.0,12.0,2,0.4,0.4,0.4,0.4,27.5,32.9,24.7,4.6,24.8,S111,2023,12,2023-12-02
Newton,2023.0,12.0,3,1.8,0.8,1.0,1.4,25.8,26.6,25.0,4.3,41.1,S111,2023,12,2023-12-03
Newton,2023.0,12.0,4,2.0,2.0,2.0,2.0,26.6,29.9,24.8,7.0,33.9,S111,2023,12,2023-12-04
Newton,2023.0,12.0,5,6.0,3.8,5.4,5.6,27.7,34.1,23.7,4.0,39.3,S111,2023,12,2023-12-05
Newton,2023.0,12.0,6,46.2,20.8,28.4,37.2,25.9,33.5,23.2,5.1,40.4,S111,2023,12,2023-12-06
Newton,2023.0,12.0,7,22.6,20.0,22.4,22.4,26.5,32.3,24.3,5.4,31.7,S111,2023,12,2023-12-07
Newton,2023.0,12.0,8,10.8,6.8,10.6,10.8,27.7,33.7,24.6,6.2,30.6,S111,2023,12,2023-12-08
Newton,2023.0,12.0,9,0.0,0.0,0.0,0.0,27.4,30.4,25.2,5.6,31.7,S111,2023,12,2023-12-09
Newton,2023.0,12.0,10,0.0,0.0,0.0,0.0,27.6,31.6,25.4,5.5,28.9,S111,2023,12,2023-12-10
Newton,2023.0,12.0,11,10.2,6.0,7.4,7.4,27.0,32.4,25.3,5.7,22.4,S111,2023,12,2023-12-11
Newton,2023.0,12.0,12,68.4,41.8,54.8,63.8,25.6,31.2,23.2,5.2,25.9,S111,2023,12,2023-12-12
Newton,2023.0,12.0,13,19.2,15.8,19.2,19.2,26.6,32.8,24.3,4.6,27.8,S111,2023,12,2023-12-13
Newton,2023.0,12.0,14,83.2,31.2,38.6,64.2,26.4,32.9,23.5,4.3,28.5,S111,2023,12,2023-12-14
Newton,2023.0,12.0,15,1.8,1.6,1.6,1.6,28.0,33.8,25.1,4.7,21.3,S111,2023,12,2023-12-15
Newton,2023.0,12.0,16,17.6,12.4,12.4,12.6,27.2,31.5,24.7,5.0,28.9,S111,2023,12,2023-12-16
Newton,2023.0,12.0,17,18.4,16.8,18.2,18.2,27.2,31.7,24.4,6.2,50.4,S111,2023,12,2023-12-17
Newton,2023.0,12.0,18,14.8,11.8,13.0,14.8,27.1,31.7,24.7,5.5,32.0,S111,2023,12,2023-12-18
Newton,2023.0,12.0,19,3.4,3.2,3.2,3.2,26.8,32.8,25.4,5.4,27.4,S111,2023,12,2023-12-19
Newton,2023.0,12.0,20,0.6,0.4,0.6,0.6,27.1,32.1,25.0,6.1,35.9,S111,2023,12,2023-12-20
Newton,2023.0,12.0,21,11.4,5.6,9.0,11.0,26.5,32.1,24.1,6.8,36.7,S111,2023,12,2023-12-21
Newton,2023.0,12.0,22,5.6,3.4,4.4,5.0,27.0,30.7,24.5,10.4,48.9,S111,2023,12,2023-12-22
Newton,2023.0,12.0,23,1.0,0.6,1.0,1.0,26.1,27.7,24.9,6.8,28.9,S111,2023,12,2023-12-23
Newton,2023.0,12.0,24,1.2,0.8,1.2,1.2,27.5,32.2,24.6,5.4,27.0,S111,2023,12,2023-12-24
Newton,2023.0,12.0,25,60.8,40.4,55.2,57.6,25.9,29.8,23.1,5.9,44.6,S111,2023,12,2023-12-25
Newton,2023.0,12.0,26,8.4,6.4,7.6,8.2,26.4,30.3,24.5,6.2,32.0,S111,2023,12,2023-12-26
Newton,2023.0,12.0,27,14.0,5.8,6.0,6.6,25.6,29.0,24.2,5.7,28.9,S111,2023,12,2023-12-27
Newton,2023.0,12.0,28,35.4,12.6,14.2,17.6,26.0,30.8,24.1,5.1,39.3,S111,2023,12,2023-12-28
Newton,2023.0,12.0,29,3.6,2.4,3.2,4.6,27.2,31.0,25.0,5.7,29.4,S111,2023,12,2023-12-29
Newton,2023.0,12.0,30,2.2,1.2,1.4,1.8,27.2,29.8,25.8,5.6,33.9,S111,2023,12,2023-12-30
Newton,2023.0,12.0,31,6.6,2.8,2.8,3.0,25.6,27.2,24.5,6.1,29.1,S111,2023,12,2023-12-31
Newton,2024.0,1.0,1,7.0,3.0,3.4,3.6,25.6,27.9,24.5,5.5,28.5,S111,2024,1,2024-01-01
Newton,2024.0,1.0,2,0.6,0.4,0.4,0.4,27.3,33.0,24.4,5.4,32.0,S111,2024,1,2024-01-02
Newton,2024.0,1.0,3,0.2,0.2,0.2,0.2,27.3,31.5,25.5,6.2,26.7,S111,2024,1,2024-01-03
Newton,2024.0,1.0,4,48.8,8.0,13.8,18.8,24.5,26.6,22.9,7.3,34.3,S111,2024,1,2024-01-04
Newton,2024.0,1.0,5,9.6,4.6,6.4,6.8,26.0,29.4,24.1,6.8,35.9,S111,2024,1,2024-01-05
Newton,2024.0,1.0,6,4.4,3.2,3.2,3.2,27.0,30.7,25.1,5.4,28.2,S111,2024,1,2024-01-06
Newton,2024.0,1.0,7,64.8,10.2,16.2,26.0,24.0,26.4,22.9,5.8,27.8,S111,2024,1,2024-01-07
Newton,2024.0,1.0,8,0.2,0.2,0.2,0.2,26.3,30.2,23.1,6.5,32.8,S111,2024,1,2024-01-08
Newton,2024.0,1.0,9,1.2,0.6,1.0,1.2,26.6,30.4,24.3,5.7,29.8,S111,2024,1,2024-01-09
Newton,2024.0,1.0,10,56.2,15.8,21.0,24.4,25.6,28.8,23.5,6.6,34.3,S111,2024,1,2024-01-10
Newton,2024.0,1.0,11,4.0,4.0,4.0,4.0,26.9,29.7,24.8,5.9,31.3,S111,2024,1,2024-01-11
Newton,2024.0,1.0,12,8.6,3.2,4.2,5.8,24.9,26.9,23.1,6.4,35.9,S111,2024,1,2024-01-12
Newton,2024.0,1.0,13,0.0,0.0,0.0,0.0,26.8,31.0,24.2,5.6,24.4,S111,2024,1,2024-01-13
Newton,2024.0,1.0,14,0.0,0.0,0.0,0.0,27.3,30.8,25.4,7.5,37.0,S111,2024,1,2024-01-14
Newton,2024.0,1.0,15,6.2,5.8,5.8,5.8,27.4,31.3,25.6,6.6,30.9,S111,2024,1,2024-01-15
Newton,2024.0,1.0,16,8.6,5.2,6.8,7.4,26.4,29.4,23.7,7.0,34.3,S111,2024,1,2024-01-16
Newton,2024.0,1.0,17,6.6,2.0,2.8,3.0,26.8,31.1,24.5,7.9,37.4,S111,2024,1,2024-01-17
Newton,2024.0,1.0,18,4.6,2.4,2.6,2.6,26.5,29.7,25.1,6.6,34.3,S111,2024,1,2024-01-18
Newton,2024.0,1.0,19,19.8,7.6,13.8,18.2,25.9,29.8,23.6,6.2,34.3,S111,2024,1,2024-01-19
Newton,2024.0,1.0,20,13.0,2.8,3.8,5.4,24.2,25.5,23.2,6.2,27.0,S111,2024,1,2024-01-20
Newton,2024.0,1.0,21,3.4,1.8,2.0,3.4,26.6,32.4,23.2,6.2,21.7,S111,2024,1,2024-01-21
Newton,2024.0,1.0,22,0.2,0.2,0.2,0.2,27.6,32.3,24.7,6.0,22.6,S111,2024,1,2024-01-22
Newton,2024.0,1.0,23,0.4,0.4,0.4,0.4,27.1,34.0,25.3,4.9,23.7,S111,2024,1,2024-01-23
Newton,2024.0,1.0,24,67.2,23.4,33.4,46.4,26.1,29.4,24.0,6.4,32.0,S111,2024,1,2024-01-24
Newton,2024.0,1.0,25,16.6,9.0,12.4,13.0,25.4,30.8,24.1,5.9,26.7,S111,2024,1,2024-01-25
Newton,2024.0,1.0,26,0.2,0.2,0.2,0.2,27.5,31.4,25.2,8.7,39.3,S111,2024,1,2024-01-26
Newton,2024.0,1.0,27,0.0,0.0,0.0,0.0,27.9,31.2,26.2,9.4,46.9,S111,2024,1,2024-01-27
Newton,2024.0,1.0,28,5.2,5.0,5.0,5.2,27.4,30.6,25.6,9.1,38.2,S111,2024,1,2024-01-28
Newton,2024.0,1.0,29,0.0,0.0,0.0,0.0,27.5,31.4,25.5,8.7,45.4,S111,2024,1,2024-01-29
Newton,2024.0,1.0,30,0.8,0.8,0.8,0.8,27.2,30.3,25.5,7.5,33.5,S111,2024,1,2024-01-30
Newton,2024.0,1.0,31,1.4,1.4,1.4,1.4,27.4,31.9,25.3,7.1,30.2,S111,2024,1,2024-01-31
Newton,2024.0,2.0,1,0.0,0.0,0.0,0.0,27.7,32.1,25.8,7.4,35.0,S111,2024,2,2024-02-01
Newton,2024.0,2.0,2,21.6,16.8,21.2,21.4,27.4,32.5,24.8,6.4,33.5,S111,2024,2,2024-02-02
Newton,2024.0,2.0,3,13.4,6.4,6.4,11.6,27.7,33.5,23.5,7.4,38.5,S111,2024,2,2024-02-03
Newton,2024.0,2.0,4,0.0,0.0,0.0,0.0,28.2,33.9,25.0,6.3,26.3,S111,2024,2,2024-02-04
Newton,2024.0,2.0,5,0.0,0.0,0.0,0.0,28.4,34.6,25.3,6.9,32.8,S111,2024,2,2024-02-05
Newton,2024.0,2.0,6,0.0,0.0,0.0,0.0,28.1,33.2,25.6,5.8,28.5,S111,2024,2,2024-02-06
Newton,2024.0,2.0,7,0.0,0.0,0.0,0.0,28.1,33.1,25.8,6.4,30.9,S111,2024,2,2024-02-07
Newton,2024.0,2.0,8,1.0,1.0,1.0,1.0,28.0,34.8,26.0,5.5,29.8,S111,2024,2,2024-02-08
Newton,2024.0,2.0,9,30.4,19.4,25.6,30.4,27.5,33.0,24.4,6.3,28.9,S111,2024,2,2024-02-09
Newton,2024.0,2.0,10,29.0,21.4,28.8,29.0,27.3,32.1,24.1,7.4,31.7,S111,2024,2,2024-02-10
Newton,2024.0,2.0,11,3.6,2.6,6.0,29.2,27.5,32.4,24.5,7.8,37.8,S111,2024,2,2024-02-11
Newton,2024.0,2.0,12,4.0,1.8,1.8,3.4,26.3,29.0,24.7,7.9,50.7,S111,2024,2,2024-02-12
Newton,2024.0,2.0,13,13.6,10.0,10.2,10.8,26.3,28.6,23.9,8.1,42.0,S111,2024,2,2024-02-13
Newton,2024.0,2.0,14,0.2,0.2,0.2,0.2,27.5,31.0,25.4,8.2,40.7,S111,2024,2,2024-02-14
Newton,2024.0,2.0,15,7.6,6.0,6.0,7.0,26.5,30.1,24.8,7.5,37.4,S111,2024,2,2024-02-15
Newton,2024.0,2.0,16,0.4,0.4,0.4,0.4,27.7,31.3,26.1,8.3,43.2,S111,2024,2,2024-02-16
Newton,2024.0,2.0,17,1.8,1.8,1.8,1.8,27.6,31.7,25.9,7.4,35.0,S111,2024,2,2024-02-17
Newton,2024.0,2.0,18,0.0,0.0,0.0,0.0,28.2,32.4,25.9,6.3,31.3,S111,2024,2,2024-02-18
Newton,2024.0,2.0,19,0.0,0.0,0.0,0.0,28.3,33.2,26.0,7.9,32.0,S111,2024,2,2024-02-19
Newton,2024.0,2.0,20,0.0,0.0,0.0,0.0,28.6,34.0,26.2,6.9,27.0,S111,2024,2,2024-02-20
Newton,2024.0,2.0,21,1.4,1.4,1.4,1.4,28.2,33.6,26.1,6.3,30.2,S111,2024,2,2024-02-21
Newton,2024.0,2.0,22,52.8,32.0,45.8,52.8,27.8,33.0,24.0,6.0,40.0,S111,2024,2,2024-02-22
Newton,2024.0,2.0,23,0.2,0.2,0.2,0.2,28.0,32.9,26.1,6.8,30.9,S111,2024,2,2024-02-23
Newton,2024.0,2.0,24,0.0,0.0,0.0,0.0,28.0,31.0,26.0,7.2,30.6,S111,2024,2,2024-02-24
Newton,2024.0,2.0,25,0.0,0.0,0.0,0.0,28.5,32.6,25.8,8.1,32.4,S111,2024,2,2024-02-25
Newton,2024.0,2.0,26,0.0,0.0,0.0,0.0,28.3,31.8,26.5,9.0,38.2,S111,2024,2,2024-02-26
Newton,2024.0,2.0,27,0.6,0.4,0.4,0.6,27.7,29.6,26.8,7.9,42.0,S111,2024,2,2024-02-27
Newton,2024.0,2.0,28,0.0,0.0,0.0,0.0,28.3,32.1,26.5,8.7,37.4,S111,2024,2,2024-02-28
Newton,2024.0,2.0,29,0.0,0.0,0.0,0.0,28.7,33.4,25.9,7.8,35.6,S111,2024,2,2024-02-29
Newton,2024.0,3.0,1,4.4,3.4,4.0,4.4,28.4,32.2,26.9,6.7,32.8,S111,2024,3,2024-03-01
Newton,2024.0,3.0,2,9.2,7.0,7.2,8.6,27.4,32.4,24.7,6.4,35.2,S111,2024,3,2024-03-02
Newton,2024.0,3.0,3,15.8,8.2,9.0,9.0,26.6,29.6,24.3,6.2,29.8,S111,2024,3,2024-03-03
Newton,2024.0,3.0,4,53.2,38.4,48.2,48.8,27.3,31.6,23.8,6.0,37.8,S111,2024,3,2024-03-04
Newton,2024.0,3.0,5,15.8,7.0,40.2,52.2,26.1,31.5,24.0,3.8,22.0,S111,2024,3,2024-03-05
Newton,2024.0,3.0,6,0.8,0.8,0.8,0.8,27.5,34.0,24.9,5.1,24.4,S111,2024,3,2024-03-06
Newton,2024.0,3.0,7,31.8,12.2,12.6,18.6,27.6,34.5,24.3,4.2,28.2,S111,2024,3,2024-03-07
Newton,2024.0,3.0,8,2.8,1.2,2.0,2.6,27.0,30.7,25.5,4.5,20.9,S111,2024,3,2024-03-08
Newton,2024.0,3.0,9,0.2,0.2,0.2,0.2,28.3,32.5,25.9,6.2,27.0,S111,2024,3,2024-03-09
Newton,2024.0,3.0,10,15.2,7.0,12.6,12.8,27.1,29.6,25.2,6.0,29.8,S111,2024,3,2024-03-10
Newton,2024.0,3.0,11,0.0,0.0,0.0,0.0,28.5,32.6,25.7,7.0,33.5,S111,2024,3,2024-03-11
Newton,2024.0,3.0,12,0.0,0.0,0.0,0.0,28.9,34.0,26.6,7.4,37.4,S111,2024,3,2024-03-12
Newton,2024.0,3.0,13,0.0,0.0,0.0,0.0,28.9,34.0,25.9,8.0,35.0,S111,2024,3,2024-03-13
Newton,2024.0,3.0,14,0.0,0.0,0.0,0.0,28.6,34.4,25.7,7.6,33.9,S111,2024,3,2024-03-14
Newton,2024.0,3.0,15,0.0,0.0,0.0,0.0,28.4,33.3,25.9,6.3,28.2,S111,2024,3,2024-03-15
Newton,2024.0,3.0,16,0.0,0.0,0.0,0.0,28.8,33.9,26.1,7.0,31.3,S111,2024,3,2024-03-16
Newton,2024.0,3.0,17,1.6,1.4,1.6,1.6,29.0,34.6,26.4,7.9,38.2,S111,2024,3,2024-03-17
Newton,2024.0,3.0,18,0.0,0.0,0.0,0.0,29.2,34.0,26.0,7.3,34.3,S111,2024,3,2024-03-18
Newton,2024.0,3.0,19,24.0,23.2,24.0,24.0,28.5,33.5,25.3,7.4,31.3,S111,2024,3,2024-03-19
Newton,2024.0,3.0,20,1.2,0.6,1.2,1.2,28.3,31.6,26.7,7.8,33.2,S111,2024,3,2024-03-20
Newton,2024.0,3.0,21,0.8,0.8,0.8,0.8,28.3,31.7,26.9,7.3,33.2,S111,2024,3,2024-03-21
Newton,2024.0,3.0,22,0.0,0.0,0.0,0.0,28.6,32.9,26.5,7.9,35.9,S111,2024,3,2024-03-22
Newton,2024.0,3.0,23,0.0,0.0,0.0,0.0,29.1,33.8,26.5,8.0,29.8,S111,2024,3,2024-03-23
Newton,2024.0,3.0,24,0.0,0.0,0.0,0.0,29.0,33.0,26.7,9.5,31.3,S111,2024,3,2024-03-24
Newton,2024.0,3.0,25,0.0,0.0,0.0,0.0,29.3,34.5,26.8,7.5,27.8,S111,2024,3,2024-03-25
Newton,2024.0,3.0,26,0.0,0.0,0.0,0.0,29.5,33.9,27.4,7.5,34.6,S111,2024,3,2024-03-26
Newton,2024.0,3.0,27,0.0,0.0,0.0,0.0,29.5,33.6,26.8,7.4,30.9,S111,2024,3,2024-03-27
Newton,2024.0,3.0,28,3.0,2.8,3.0,3.0,29.0,32.0,26.6,9.9,38.9,S111,2024,3,2024-03-28
Newton,2024.0,3.0,29,3.8,3.8,3.8,3.8,29.5,34.0,24.6,12.5,37.8,S111,2024,3,2024-03-29
Newton,2024.0,3.0,30,0.0,0.0,0.0,0.0,29.6,34.5,27.9,11.0,43.5,S111,2024,3,2024-03-30
Newton,2024.0,3.0,31,3.4,2.4,3.4,3.4,29.1,33.4,27.3,4.3,24.4,S111,2024,3,2024-03-31
Newton,2024.0,4.0,1,29.0,26.6,29.0,29.0,28.8,34.2,24.0,6.1,37.0,S111,2024,4,2024-04-01
Newton,2024.0,4.0,2,0.0,0.0,0.0,0.0,30.0,35.4,27.7,8.8,29.4,S111,2024,4,2024-04-02
Newton,2024.0,4.0,3,11.6,11.2,11.6,11.6,29.3,35.2,25.3,6.9,29.1,S111,2024,4,2024-04-03
Newton,2024.0,4.0,4,29.6,26.6,29.0,29.6,28.4,33.8,24.6,4.5,40.0,S111,2024,4,2024-04-04
Newton,2024.0,4.0,5,0.0,0.0,0.0,0.0,29.3,35.3,26.6,5.5,28.9,S111,2024,4,2024-04-05
Newton,2024.0,4.0,6,0.0,0.0,0.0,0.0,29.5,34.3,27.2,7.5,29.1,S111,2024,4,2024-04-06
Newton,2024.0,4.0,7,0.0,0.0,0.0,0.0,29.8,33.1,27.9,7.2,25.2,S111,2024,4,2024-04-07
Newton,2024.0,4.0,8,16.6,12.8,16.4,16.6,28.9,35.7,23.4,5.1,42.0,S111,2024,4,2024-04-08
Newton,2024.0,4.0,9,0.0,0.0,0.0,0.0,30.0,34.3,26.5,5.1,25.6,S111,2024,4,2024-04-09
Newton,2024.0,4.0,10,5.2,5.0,5.2,5.2,28.5,32.7,26.0,4.9,32.4,S111,2024,4,2024-04-10
Newton,2024.0,4.0,11,11.6,6.2,7.2,7.2,28.1,32.3,25.4,7.0,32.8,S111,2024,4,2024-04-11
Newton,2024.0,4.0,12,45.6,14.4,22.8,29.4,25.7,28.0,23.3,5.3,33.5,S111,2024,4,2024-04-12
Newton,2024.0,4.0,13,0.0,0.0,0.0,0.0,28.6,32.6,25.5,6.3,30.6,S111,2024,4,2024-04-13
Newton,2024.0,4.0,14,0.2,0.2,0.2,0.2,28.5,31.6,27.2,5.6,30.9,S111,2024,4,2024-04-14
Newton,2024.0,4.0,15,0.0,0.0,0.0,0.0,28.8,33.1,27.1,7.2,33.5,S111,2024,4,2024-04-15
Newton,2024.0,4.0,16,1.0,0.4,0.6,0.6,27.4,28.4,26.4,5.8,23.7,S111,2024,4,2024-04-16
Newton,2024.0,4.0,17,1.0,0.6,0.6,1.0,28.2,33.1,25.4,5.3,33.9,S111,2024,4,2024-04-17
Newton,2024.0,4.0,18,0.0,0.0,0.0,0.0,29.0,33.2,26.4,5.5,23.7,S111,2024,4,2024-04-18
Newton,2024.0,4.0,19,9.4,8.8,9.2,9.2,29.1,33.0,25.1,5.7,27.0,S111,2024,4,2024-04-19
Newton,2024.0,4.0,20,20.6,16.4,19.0,20.4,28.1,32.6,24.3,5.8,40.0,S111,2024,4,2024-04-20
Newton,2024.0,4.0,21,2.6,2.4,2.6,2.6,28.8,33.8,26.7,4.7,33.5,S111,2024,4,2024-04-21
Newton,2024.0,4.0,22,5.6,5.4,5.6,5.6,29.1,32.2,26.1,5.0,26.3,S111,2024,4,2024-04-22
Newton,2024.0,4.0,23,1.0,1.0,1.0,1.0,29.8,35.0,27.6,6.2,25.9,S111,2024,4,2024-04-23
Newton,2024.0,4.0,24,0.0,0.0,0.0,0.0,29.8,32.9,28.3,7.2,29.1,S111,2024,4,2024-04-24
Newton,2024.0,4.0,25,0.0,0.0,0.0,0.0,29.9,34.6,28.2,8.1,35.0,S111,2024,4,2024-04-25
Newton,2024.0,4.0,26,0.0,0.0,0.0,0.0,30.1,35.1,27.8,5.4,29.8,S111,2024,4,2024-04-26
Newton,2024.0,4.0,27,0.2,0.2,0.2,0.2,30.4,34.9,28.0,6.8,30.2,S111,2024,4,2024-04-27
Newton,2024.0,4.0,28,4.0,3.8,3.8,4.0,29.3,33.1,26.3,7.9,35.9,S111,2024,4,2024-04-28
Newton,2024.0,4.0,29,0.0,0.0,0.0,0.0,30.2,34.3,27.5,8.9,33.9,S111,2024,4,2024-04-29
Newton,2024.0,4.0,30,0.0,,0.0,0.0,30.3,33.9,28.6,8.3,24.4,S111,2024,4,2024-04-30
Newton,2024.0,5.0,1,12.6,9.4,9.6,10.0,29.6,35.7,26.6,8.1,35.9,S111,2024,5,2024-05-01
Newton,2024.0,5.0,2,0.8,0.6,0.6,10.2,29.0,32.5,26.8,5.5,28.9,S111,2024,5,2024-05-02
Newton,2024.0,5.0,3,2.0,2.0,2.0,2.0,29.3,32.5,27.5,7.1,24.4,S111,2024,5,2024-05-03
Newton,2024.0,5.0,4,41.4,9.6,15.6,19.6,26.3,29.1,23.4,6.2,34.3,S111,2024,5,2024-05-04
Newton,2024.0,5.0,5,0.0,0.0,0.0,0.0,29.3,32.8,26.0,6.1,23.7,S111,2024,5,2024-05-05
Newton,2024.0,5.0,6,0.0,0.0,0.0,0.0,29.8,34.3,28.1,9.6,40.4,S111,2024,5,2024-05-06
