Station,Year,Month,Day,date,station,year,month,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),StationType,StationName,geometry
Jurong (West),2024,10,17,2024-10-17,S44,2024,10,0.6,0.4,0.4,0.4,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,10,18,2024-10-18,S44,2024,10,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,10,19,2024-10-19,S44,2024,10,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,10,20,2024-10-20,S44,2024,10,9.8,6.4,7,8.8,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,10,21,2024-10-21,S44,2024,10,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,10,22,2024-10-22,S44,2024,10,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,10,23,2024-10-23,S44,2024,10,2.6,2.6,2.6,2.6,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,10,24,2024-10-24,S44,2024,10,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,10,25,2024-10-25,S44,2024,10,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,10,26,2024-10-26,S44,2024,10,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,10,27,2024-10-27,S44,2024,10,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,10,28,2024-10-28,S44,2024,10,5.2,4.8,5,5.2,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,10,29,2024-10-29,S44,2024,10,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,10,30,2024-10-30,S44,2024,10,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,10,31,2024-10-31,S44,2024,10,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,1,2024-11-01,S44,2024,11,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,2,2024-11-02,S44,2024,11,0.6,0.4,0.6,0.6,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,3,2024-11-03,S44,2024,11,1.4,1.4,1.4,1.4,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,4,2024-11-04,S44,2024,11,6.4,5.2,5.8,6.2,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,5,2024-11-05,S44,2024,11,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,6,2024-11-06,S44,2024,11,20.8,11.6,17.4,20.2,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,7,2024-11-07,S44,2024,11,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,8,2024-11-08,S44,2024,11,12.2,5.8,9.4,11.6,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,9,2024-11-09,S44,2024,11,0.2,0.2,0.2,0.2,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,10,2024-11-10,S44,2024,11,9.4,2.8,3,5.2,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,11,2024-11-11,S44,2024,11,2.8,2.4,2.6,2.8,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,12,2024-11-12,S44,2024,11,18.8,16.2,18.6,18.8,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,13,2024-11-13,S44,2024,11,5,4.4,4.4,5,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,14,2024-11-14,S44,2024,11,1.6,1.2,1.6,1.6,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,15,2024-11-15,S44,2024,11,14.6,13.6,14.6,14.6,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,16,2024-11-16,S44,2024,11,26.2,16.8,21.6,24.8,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,17,2024-11-17,S44,2024,11,20.6,15.4,19.2,20.6,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,18,2024-11-18,S44,2024,11,9,3.8,5.2,9,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,19,2024-11-19,S44,2024,11,16,10.2,13.6,13.6,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,20,2024-11-20,S44,2024,11,0.2,0.2,0.2,0.2,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,21,2024-11-21,S44,2024,11,4.8,4,4,4.4,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,22,2024-11-22,S44,2024,11,16,4.4,6.4,10.2,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,23,2024-11-23,S44,2024,11,13.6,9.8,11.6,12.8,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,24,2024-11-24,S44,2024,11,92.2,36.4,71.8,92,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,25,2024-11-25,S44,2024,11,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,26,2024-11-26,S44,2024,11,13.6,3.8,7.2,7.6,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,27,2024-11-27,S44,2024,11,6,2.4,3.8,5,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,28,2024-11-28,S44,2024,11,4,0.6,1,1.4,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,29,2024-11-29,S44,2024,11,40.4,23.4,26.2,28.8,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,11,30,2024-11-30,S44,2024,11,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,12,1,2024-12-01,S44,2024,12,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,12,2,2024-12-02,S44,2024,12,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,12,3,2024-12-03,S44,2024,12,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,12,4,2024-12-04,S44,2024,12,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,12,5,2024-12-05,S44,2024,12,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,12,6,2024-12-06,S44,2024,12,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,12,7,2024-12-07,S44,2024,12,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,12,8,2024-12-08,S44,2024,12,11.2,10.4,10.4,11.2,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,12,9,2024-12-09,S44,2024,12,3.2,1.2,2,2,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,12,10,2024-12-10,S44,2024,12,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,12,11,2024-12-11,S44,2024,12,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,12,12,2024-12-12,S44,2024,12,5.2,4.8,5,5,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,12,13,2024-12-13,S44,2024,12,42.8,24.6,31.6,36.4,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,12,14,2024-12-14,S44,2024,12,2.2,2.2,2.2,2.2,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
Jurong (West),2024,12,15,2024-12-15,S44,2024,12,0,0,0,0,AWS,Jurong (West),"c(11126.5017797319, 36437.7669198368)"
